,,,,,,,,,,
,04019871,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366561, FailureType: TaskType=20",3/1/2025 1:00 AM,3/1/2025 2:43 AM,Batches restaged post  replacement of  TCF file by SRE
,04019873,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366657, FailureType: TaskType=20",3/1/2025 1:01 AM,3/1/2025 2:43 AM,Batches restaged post  replacement of  TCF file by SRE
,04019872,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366663, FailureType: TaskType=20",3/1/2025 1:01 AM,3/1/2025 2:43 AM,Batches restaged post  replacement of  TCF file by SRE
,04019874,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366667, FailureType: TaskType=20",3/1/2025 1:02 AM,3/1/2025 2:43 AM,Batches restaged post  replacement of  TCF file by SRE
,04019875,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366673, FailureType: TaskType=20",3/1/2025 1:02 AM,3/1/2025 2:43 AM,Batches restaged post  replacement of  TCF file by SRE
,04019876,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366665, FailureType: TaskType=20",3/1/2025 1:02 AM,3/1/2025 2:43 AM,Batches restaged post  replacement of  TCF file by SRE
,04019877,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366675, FailureType: TaskType=20",3/1/2025 1:02 AM,3/1/2025 2:43 AM,Batches restaged post  replacement of  TCF file by SRE
,04019879,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366687, FailureType: TaskType=20",3/1/2025 1:03 AM,3/1/2025 2:43 AM,Batches restaged post  replacement of  TCF file by SRE
,04019880,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366679, FailureType: TaskType=20",3/1/2025 1:03 AM,3/1/2025 2:43 AM,Batches restaged post  replacement of  TCF file by SRE
,04019882,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366685, FailureType: TaskType=20",3/1/2025 1:03 AM,3/1/2025 2:43 AM,Batches restaged post  replacement of  TCF file by SRE
,04019883,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366689, FailureType: TaskType=20",3/1/2025 1:04 AM,3/1/2025 2:43 AM,Batches restaged post  replacement of  TCF file by SRE
,04019884,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366697, FailureType: TaskType=20",3/1/2025 1:04 AM,3/1/2025 2:43 AM,Batches restaged post  replacement of  TCF file by SRE
,04019885,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366695, FailureType: TaskType=20",3/1/2025 1:04 AM,3/1/2025 3:44 AM,Batch  restaged
,04019886,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366699, FailureType: TaskType=20",3/1/2025 1:05 AM,3/1/2025 3:44 AM,Batch  restaged
,04019887,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366701, FailureType: TaskType=20",3/1/2025 1:05 AM,3/1/2025 3:44 AM,Batch  restaged
,04019888,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366707, FailureType: TaskType=20",3/1/2025 1:06 AM,3/1/2025 3:44 AM,Batch  restaged
,04019889,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366709, FailureType: TaskType=20",3/1/2025 1:06 AM,3/1/2025 3:44 AM,Batch  restaged
,04019890,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366713, FailureType: TaskType=20",3/1/2025 1:07 AM,3/1/2025 3:44 AM,Batch  restaged
,04019891,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366711, FailureType: TaskType=20",3/1/2025 1:07 AM,3/1/2025 3:44 AM,Batch  restaged
,04019892,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366715, FailureType: TaskType=20",3/1/2025 1:07 AM,3/1/2025 3:44 AM,Batch  restaged
,04019893,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366717, FailureType: TaskType=20",3/1/2025 1:08 AM,3/1/2025 3:44 AM,Batch  restaged
,04019894,,Billtrust,500,,,"500, BILLTRUST3, BatchId: 9693392, FailureType: TaskType=20",3/1/2025 1:08 AM,3/1/2025 3:44 AM,Batch  restaged
,04019896,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366719, FailureType: TaskType=20",3/1/2025 1:11 AM,3/1/2025 3:44 AM,Batch  restaged
,04019897,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366509, FailureType: TaskType=20",3/1/2025 1:12 AM,3/1/2025 3:44 AM,Batch  restaged
,04019898,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366721, FailureType: TaskType=20",3/1/2025 1:13 AM,3/1/2025 3:44 AM,Batch  restaged
,04019899,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366727, FailureType: TaskType=20",3/1/2025 1:13 AM,3/1/2025 3:44 AM,Batch  restaged
,04019900,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366731, FailureType: TaskType=20",3/1/2025 1:14 AM,3/1/2025 3:44 AM,Batch  restaged
,04019901,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366729, FailureType: TaskType=20",3/1/2025 1:14 AM,3/1/2025 3:44 AM,Batch  restaged
,04019902,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366733, FailureType: TaskType=20",3/1/2025 1:15 AM,3/1/2025 3:48 AM,Batch restaged
,04019903,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366735, FailureType: TaskType=20",3/1/2025 1:19 AM,3/1/2025 3:44 AM,Batch  restaged
,04019904,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366509, FailureType: TaskType=20",3/1/2025 1:20 AM,3/1/2025 3:44 AM,Batch  restaged
,04019907,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366739, FailureType: TaskType=20",3/1/2025 1:21 AM,3/1/2025 3:44 AM,Batch  restaged
,04019908,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366737, FailureType: TaskType=20",3/1/2025 1:21 AM,3/1/2025 3:44 AM,Batch  restaged
,04019909,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366743, FailureType: TaskType=20",3/1/2025 1:22 AM,3/1/2025 3:44 AM,Batch  restaged
,04019910,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366741, FailureType: TaskType=20",3/1/2025 1:22 AM,3/1/2025 3:44 AM,Batch  restaged
,04019911,,Billtrust,500,File Failure-Billtrust caused,System,"3090, STAPLES-VCC, BatchId: 9693516, FailureType: TaskType=2",3/1/2025 1:24 AM,3/1/2025 4:13 AM,"[Recipients: CompleteBilling, dmandzych2@billtrust.com, tliu+1@biltrust.com]

Hello Team,

Please disregard this failure as it was caused by an internal error. The job was reset to process under batch id 9693780 and no further action is required at this time.

Regards,"
,04019912,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366745, FailureType: TaskType=20",3/1/2025 1:24 AM,3/1/2025 3:44 AM,Batch  restaged
,04019913,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366511, FailureType: TaskType=20",3/1/2025 1:25 AM,3/1/2025 3:44 AM,Batch  restaged
,04019914,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366509, FailureType: TaskType=20",3/1/2025 1:25 AM,3/1/2025 3:44 AM,Batch  restaged
,04019916,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366513, FailureType: TaskType=20",3/1/2025 1:27 AM,3/1/2025 3:44 AM,Batch  restaged
,04019917,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366515, FailureType: TaskType=20",3/1/2025 1:32 AM,3/1/2025 3:44 AM,Batch  restaged
,04019918,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366509, FailureType: TaskType=20",3/1/2025 1:33 AM,3/1/2025 3:44 AM,Batch  restaged
,04019919,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366511, FailureType: TaskType=20",3/1/2025 1:34 AM,3/1/2025 3:44 AM,Batch  restaged
,04019923,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366513, FailureType: TaskType=20",3/1/2025 1:36 AM,3/1/2025 3:44 AM,Batch  restaged
,04019924,,Billtrust,500,,,"500, BILLTRUST3, BatchId: 9693392, FailureType: TaskType=20",3/1/2025 1:37 AM,3/1/2025 3:44 AM,Batch  restaged
,04019925,,Billtrust,500,,,"500, BILLTRUST3, BatchId: 9693404, FailureType: TaskType=20",3/1/2025 1:37 AM,3/1/2025 3:48 AM,Batch restaged
,04019926,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST3, BatchId: 9693392, FailureType: TaskType=20",3/1/2025 1:37 AM,3/1/2025 3:44 AM,Batch  restaged
,04019927,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366509, FailureType: TaskType=20",3/1/2025 1:37 AM,3/1/2025 3:44 AM,Batch  restaged
,04019929,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366511, FailureType: TaskType=20",3/1/2025 1:38 AM,3/1/2025 3:44 AM,Batch  restaged
,04019930,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST3, BatchId: 9693404, FailureType: TaskType=20",3/1/2025 1:39 AM,3/1/2025 3:44 AM,Batch  restaged
,04019933,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366513, FailureType: TaskType=20",3/1/2025 1:40 AM,3/1/2025 3:44 AM,Batch  restaged
,04019935,,Billtrust,500,,,"500, BILLTRUST3, BatchId: 9693406, FailureType: TaskType=20",3/1/2025 1:42 AM,3/1/2025 3:44 AM,Batch  restaged
,04019937,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST3, BatchId: 9693392, FailureType: TaskType=20",3/1/2025 1:43 AM,3/1/2025 3:44 AM,Batch  restaged
,04019941,,Billtrust,500,,,"500, BILLTRUST3, BatchId: 9693392, FailureType: TaskType=20",3/1/2025 1:45 AM,3/1/2025 3:44 AM,Batch  restaged
,04019942,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366515, FailureType: TaskType=20",3/1/2025 1:46 AM,3/1/2025 3:44 AM,Batch  restaged
,04019943,,Billtrust,500,,,"500, BILLTRUST3, BatchId: 9693404, FailureType: TaskType=20",3/1/2025 1:48 AM,3/1/2025 3:44 AM,Batch  restaged
,04019944,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366511, FailureType: TaskType=20",3/1/2025 1:48 AM,3/1/2025 3:44 AM,Batch  restaged
,04019945,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366509, FailureType: TaskType=20",3/1/2025 1:48 AM,3/1/2025 3:44 AM,Batch  restaged
,04019946,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366513, FailureType: TaskType=20",3/1/2025 1:50 AM,3/1/2025 3:44 AM,Batch  restaged
,04019947,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366517, FailureType: TaskType=20",3/1/2025 1:51 AM,3/1/2025 3:44 AM,Batch  restaged
,04019949,,Billtrust,500,,,"500, BILLTRUST3, BatchId: 9693406, FailureType: TaskType=20",3/1/2025 1:51 AM,3/1/2025 3:44 AM,Batch  restaged
,04019951,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366525, FailureType: TaskType=20",3/1/2025 1:52 AM,3/1/2025 3:44 AM,Batch  restaged
,04019954,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366529, FailureType: TaskType=20",3/1/2025 1:55 AM,3/1/2025 3:47 AM,batch restaged
,04019955,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366527, FailureType: TaskType=20",3/1/2025 1:55 AM,3/1/2025 3:47 AM,batch restaged
,04019956,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366531, FailureType: TaskType=20",3/1/2025 1:56 AM,3/1/2025 3:47 AM,batch restaged
,04019957,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366533, FailureType: TaskType=20",3/1/2025 1:56 AM,3/1/2025 3:47 AM,batch restaged
,04019958,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366535, FailureType: TaskType=20",3/1/2025 1:57 AM,3/1/2025 3:47 AM,batch restaged
,04019959,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366537, FailureType: TaskType=20",3/1/2025 1:58 AM,3/1/2025 3:47 AM,batch restaged
,04019960,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366539, FailureType: TaskType=20",3/1/2025 2:00 AM,3/1/2025 3:47 AM,batch restaged
,04019961,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366557, FailureType: TaskType=20",3/1/2025 2:01 AM,3/1/2025 3:47 AM,batch restaged
,04019962,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366549, FailureType: TaskType=20",3/1/2025 2:01 AM,3/1/2025 3:47 AM,batch restaged
,04019963,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366561, FailureType: TaskType=20",3/1/2025 2:01 AM,3/1/2025 3:47 AM,batch restaged
,04019965,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366585, FailureType: TaskType=20",3/1/2025 2:02 AM,3/1/2025 3:47 AM,batch restaged
,04019964,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366603, FailureType: TaskType=20",3/1/2025 2:02 AM,3/1/2025 3:47 AM,batch restaged
,04019966,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366569, FailureType: TaskType=20",3/1/2025 2:02 AM,3/1/2025 3:47 AM,batch restaged
,04019967,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366657, FailureType: TaskType=20",3/1/2025 2:03 AM,3/1/2025 3:47 AM,batch restaged
,04019968,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366663, FailureType: TaskType=20",3/1/2025 2:03 AM,3/1/2025 3:47 AM,batch restaged
,04019969,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366665, FailureType: TaskType=20",3/1/2025 2:04 AM,3/1/2025 3:47 AM,batch restaged
,04019970,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366509, FailureType: TaskType=20",3/1/2025 2:11 AM,3/1/2025 3:47 AM,batch restaged
,04019971,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366515, FailureType: TaskType=20",3/1/2025 2:12 AM,3/1/2025 3:47 AM,batch restaged
,04019972,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366527, FailureType: TaskType=20",3/1/2025 2:14 AM,3/1/2025 3:47 AM,batch restaged
,04019973,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366511, FailureType: TaskType=20",3/1/2025 2:15 AM,3/1/2025 3:47 AM,batch restaged
,04019974,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366509, FailureType: TaskType=20",3/1/2025 2:15 AM,3/1/2025 3:47 AM,batch restaged
,04019975,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366513, FailureType: TaskType=20",3/1/2025 2:17 AM,3/1/2025 3:47 AM,batch restaged
,04019976,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366515, FailureType: TaskType=20",3/1/2025 2:23 AM,3/1/2025 3:47 AM,batch restaged
,04019977,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366525, FailureType: TaskType=20",3/1/2025 2:24 AM,3/1/2025 3:47 AM,batch restaged
,04019978,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366517, FailureType: TaskType=20",3/1/2025 2:24 AM,3/1/2025 3:47 AM,batch restaged
,04019980,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366531, FailureType: TaskType=20",3/1/2025 2:25 AM,3/1/2025 3:47 AM,batch restaged
,04019979,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366529, FailureType: TaskType=20",3/1/2025 2:25 AM,3/1/2025 3:47 AM,batch restaged
,04019981,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366533, FailureType: TaskType=20",3/1/2025 2:26 AM,3/1/2025 3:47 AM,batch restaged
,04019982,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366535, FailureType: TaskType=20",3/1/2025 2:27 AM,3/1/2025 3:47 AM,batch restaged
,04019983,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366537, FailureType: TaskType=20",3/1/2025 2:27 AM,3/1/2025 3:47 AM,batch restaged
,04019984,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366539, FailureType: TaskType=20",3/1/2025 2:29 AM,3/1/2025 3:47 AM,batch restaged
,04019985,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366557, FailureType: TaskType=20",3/1/2025 2:30 AM,3/1/2025 3:47 AM,batch restaged
,04019986,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366549, FailureType: TaskType=20",3/1/2025 2:30 AM,3/1/2025 3:47 AM,batch restaged
,04019993,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366517, FailureType: TaskType=20",3/1/2025 2:47 AM,3/1/2025 3:47 AM,batch restaged
,04019994,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366525, FailureType: TaskType=20",3/1/2025 2:47 AM,3/1/2025 3:47 AM,batch restaged
,04019995,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366527, FailureType: TaskType=20",3/1/2025 2:49 AM,3/1/2025 3:47 AM,batch restaged
,04019996,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366531, FailureType: TaskType=20",3/1/2025 2:50 AM,3/1/2025 3:47 AM,batch restaged
,04019997,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366529, FailureType: TaskType=20",3/1/2025 2:50 AM,3/1/2025 3:47 AM,batch restaged
,04019998,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366533, FailureType: TaskType=20",3/1/2025 2:51 AM,3/1/2025 3:47 AM,batch restaged
,04019999,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366535, FailureType: TaskType=20",3/1/2025 2:51 AM,3/1/2025 3:47 AM,batch restaged
,04020000,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366537, FailureType: TaskType=20",3/1/2025 2:52 AM,3/1/2025 3:47 AM,batch restaged
,04020001,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366549, FailureType: TaskType=20",3/1/2025 2:54 AM,3/1/2025 3:47 AM,batch restaged
,04020002,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366557, FailureType: TaskType=20",3/1/2025 2:54 AM,3/1/2025 3:47 AM,batch restaged
,04020003,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366539, FailureType: TaskType=20",3/1/2025 2:54 AM,3/1/2025 3:47 AM,batch restaged
,04020004,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366603, FailureType: TaskType=20",3/1/2025 2:55 AM,3/1/2025 3:47 AM,batch restaged
,04020005,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366585, FailureType: TaskType=20",3/1/2025 2:55 AM,3/1/2025 3:47 AM,batch restaged
,04020006,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366663, FailureType: TaskType=20",3/1/2025 2:56 AM,3/1/2025 3:47 AM,batch restaged
,04020007,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366517, FailureType: TaskType=20",3/1/2025 2:56 AM,3/1/2025 3:48 AM,Batch restaged
,04020008,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366679, FailureType: TaskType=20",3/1/2025 2:57 AM,3/1/2025 3:47 AM,batch restaged
,04020009,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366685, FailureType: TaskType=20",3/1/2025 2:57 AM,3/1/2025 3:47 AM,batch restaged
,04020010,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366689, FailureType: TaskType=20",3/1/2025 2:57 AM,3/1/2025 3:47 AM,batch restaged
,04020011,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366687, FailureType: TaskType=20",3/1/2025 2:57 AM,3/1/2025 3:47 AM,batch restaged
,04020012,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366697, FailureType: TaskType=20",3/1/2025 2:58 AM,3/1/2025 3:47 AM,batch restaged
,04020013,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366695, FailureType: TaskType=20",3/1/2025 2:58 AM,3/1/2025 3:47 AM,batch restaged
,04020014,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366707, FailureType: TaskType=20",3/1/2025 2:59 AM,3/1/2025 3:47 AM,batch restaged
,04020015,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366699, FailureType: TaskType=20",3/1/2025 2:59 AM,3/1/2025 3:47 AM,batch restaged
,04020016,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366701, FailureType: TaskType=20",3/1/2025 2:59 AM,3/1/2025 3:47 AM,batch restaged
,04020017,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366709, FailureType: TaskType=20",3/1/2025 3:00 AM,3/1/2025 3:47 AM,batch restaged
,04020018,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366711, FailureType: TaskType=20",3/1/2025 3:00 AM,3/1/2025 3:47 AM,batch restaged
,04020019,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366713, FailureType: TaskType=20",3/1/2025 3:01 AM,3/1/2025 3:47 AM,batch restaged
,04020020,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366717, FailureType: TaskType=20",3/1/2025 3:01 AM,3/1/2025 3:47 AM,batch restaged
,04020021,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366715, FailureType: TaskType=20",3/1/2025 3:01 AM,3/1/2025 3:47 AM,batch restaged
,04020023,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366719, FailureType: TaskType=20",3/1/2025 3:05 AM,3/1/2025 3:47 AM,batch restaged
,04020024,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366721, FailureType: TaskType=20",3/1/2025 3:05 AM,3/1/2025 3:47 AM,batch restaged
,04020025,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366729, FailureType: TaskType=20",3/1/2025 3:06 AM,3/1/2025 3:47 AM,batch restaged
,04020026,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366733, FailureType: TaskType=20",3/1/2025 3:07 AM,3/1/2025 3:47 AM,batch restaged
,04020027,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366731, FailureType: TaskType=20",3/1/2025 3:07 AM,3/1/2025 3:47 AM,batch restaged
,04020028,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366727, FailureType: TaskType=20",3/1/2025 3:08 AM,3/1/2025 3:47 AM,batch restaged
,04020029,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366735, FailureType: TaskType=20",3/1/2025 3:11 AM,3/1/2025 3:47 AM,batch restaged
,04020030,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366517, FailureType: TaskType=20",3/1/2025 3:12 AM,3/1/2025 3:47 AM,batch restaged
,04020031,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366525, FailureType: TaskType=20",3/1/2025 3:13 AM,3/1/2025 3:48 AM,Batch restaged
,04020032,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366737, FailureType: TaskType=20",3/1/2025 3:13 AM,3/1/2025 3:47 AM,batch restaged
,04020033,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366741, FailureType: TaskType=20",3/1/2025 3:14 AM,3/1/2025 3:47 AM,batch restaged
,04020034,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366739, FailureType: TaskType=20",3/1/2025 3:14 AM,3/1/2025 3:47 AM,batch restaged
,04020035,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366743, FailureType: TaskType=20",3/1/2025 3:15 AM,3/1/2025 3:47 AM,batch restaged
,04020036,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366745, FailureType: TaskType=20",3/1/2025 3:16 AM,3/1/2025 3:47 AM,batch restaged
,04020037,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366747, FailureType: TaskType=20",3/1/2025 3:17 AM,3/1/2025 3:47 AM,batch restaged
,04020038,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366749, FailureType: TaskType=20",3/1/2025 3:17 AM,3/1/2025 3:47 AM,batch restaged
,04020039,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366517, FailureType: TaskType=20",3/1/2025 3:18 AM,3/1/2025 3:47 AM,batch restaged
,04020040,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366517, FailureType: TaskType=20",3/1/2025 3:19 AM,3/1/2025 3:47 AM,batch restaged
,04020041,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366525, FailureType: TaskType=20",3/1/2025 3:20 AM,3/1/2025 3:47 AM,batch restaged
,04020042,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366527, FailureType: TaskType=20",3/1/2025 3:22 AM,3/1/2025 3:47 AM,batch restaged
,04020043,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366529, FailureType: TaskType=20",3/1/2025 3:22 AM,3/1/2025 3:47 AM,batch restaged
,04020045,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366531, FailureType: TaskType=20",3/1/2025 3:23 AM,3/1/2025 3:47 AM,batch restaged
,04020046,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366535, FailureType: TaskType=20",3/1/2025 3:24 AM,3/1/2025 3:47 AM,batch restaged
,04020047,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366533, FailureType: TaskType=20",3/1/2025 3:24 AM,3/1/2025 3:47 AM,batch restaged
,04020048,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366537, FailureType: TaskType=20",3/1/2025 3:25 AM,3/1/2025 3:47 AM,batch restaged
,04020049,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366539, FailureType: TaskType=20",3/1/2025 3:26 AM,3/1/2025 3:47 AM,batch restaged
,04020050,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366517, FailureType: TaskType=20",3/1/2025 3:27 AM,3/1/2025 3:47 AM,batch restaged
,04020051,,Billtrust,500,,,"[Email Loop Protection] 500, BILLTRUST, BatchId: 30366557, FailureType: TaskType=20",3/1/2025 3:28 AM,3/1/2025 3:47 AM,batch restaged
,04020052,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366549, FailureType: TaskType=20",3/1/2025 3:28 AM,3/1/2025 3:47 AM,batch restaged
,04020053,,Billtrust,500,,,"500, BILLTRUST, BatchId: 30366687, FailureType: TaskType=20",3/1/2025 3:28 AM,3/1/2025 3:47 AM,batch restaged
